,0,1,2,3,4
124008,0.3297983068316456,6.6349593162873175,-0.8869985361266948,2.45601616508458,6.305002844019166
85460,1.4921951702687903,-1.5093301070911762,-7.577375849978699,-0.5832157899361331,4.542720043144157
34257,1.7891972179767863,-0.7441382399144694,-5.591941977947478,0.1245285785825873,4.110972180340487
50691,6.402154407991185,1.261725671188659,-12.89668491409812,-5.310691136998221,-1.7926953429268906
10672,0.517322168959395,6.183203285370406,-2.602253702529118,4.594603136656144,5.405489940395827
144166,1.5890326175687497,-2.709794101446901,-3.45885059598791,9.952219661218203,-0.4304947198086216
7321,0.8407886714433532,6.341792231680191,-0.6201077185576127,-3.472252599291177,1.820098717603351
15110,2.520296505757294,1.5005087763676437,-4.527392832076846,-4.121121655542144,1.576465174413887
129696,7.022604709852284,2.304693769955056,-11.78103838152931,-4.689002387960475,1.3998151471667626
83564,-0.2347773886741642,5.047823339633644,-0.2993526878755039,-1.7212392229963638,0.7855784760397636
119866,-5.947790906534267,3.843941542397833,1.8669171333300452,-4.132647900470013,5.869241436840274
133769,-5.942105624222852,0.8164266094031558,1.6466217997010808,-4.727043167734153,7.542909708940556
146285,2.538041454834055,3.160317490236893,4.228993436950983,3.821273655253542,-2.693146033346174
84221,0.4032713567181425,1.4745172575058318,7.893615726752799,2.9069054300042554,-3.4302757464115032
117,8.725377904676021,1.157529709543869,-12.182221447309972,-5.513609308754845,0.7517395879725564
71201,4.0122176748363945,-3.0920331688987384,5.783199582549669,-0.952299540616708,-7.713957836495385
84949,-4.230437042220013,1.703171557024528,1.103897791640352,-0.0193061289582199,0.8802413982675875
52888,-0.6138005681157319,3.613855018020346,-2.3849887808732686,-3.877481897630644,-0.5865701104940417
13858,-3.821764300184952,2.9667837055230537,1.0012656509782971,1.3753502170150318,2.874320274038548
136206,-0.3421661425869405,3.521488468494286,-1.3828124960109085,-2.3590751462579767,1.0850885367379317
22934,3.3133093663985465,8.618785133554109,10.036449298006332,-4.773296949486936,11.356926722334803
133890,3.2973606364869417,5.613577578482216,4.855122641421626,2.1495912193978364,-2.0237259363967466
56197,1.515304437417601,-8.593801250659183,-0.4613413040959016,1.928915996152714,8.332789876642977
130664,-2.2559713773304795,3.7280492656193376,-1.5564684154810933,-2.4967999261960445,1.2455040880848425
87518,-2.4150089867607654,0.0035315863806264,9.252758947603274,1.9223504041298785,-3.3241439750091626
16602,2.869234637153336,-2.982743996010709,-3.5466494019049266,6.025638024237888,0.3097651154558293
105028,0.1510038538266576,4.836975996936364,-3.1149947254474224,-4.237222196231316,1.4350218720357786
13216,3.2681396814552146,5.5889826024222895,5.033183592035962,4.248493780890525,-1.4929593090331517
38882,-0.0163568207228166,9.299728838901098,-2.5569709288283744,2.606260909655203,5.136967909609462
73883,0.8018775900179653,1.7248199442159726,-0.4432935669728263,-4.462384611763527,2.777806640071105
17653,-2.6743021349696163,1.582225935307061,8.835186888482909,1.3862519082511389,-4.685180110202554
142821,-0.9904432585315468,9.363000732524146,2.546413735972214,-1.4832288305349028,1.088694146235884
84864,-5.751318419268431,2.33881274897602,1.4017590930485513,-1.3333067269804315,6.053878303715238
117263,-1.5525084913283913,9.637313530224365,0.4182449048523649,1.2506561410540635,1.520538620727964
34410,-0.0487484874697184,6.51613469050633,-2.038216227246659,2.2319333321380235,4.831202818201358
117836,-2.802305787777864,2.0360532470143897,1.2287642826080805,1.1087543564754436,2.174387749515016
7416,7.308220692642959,1.340495408139876,-12.203349371107928,-5.197793676913322,-1.1351425788803915
17709,-0.9720085154218794,4.175305233628142,-2.889828615341894,-0.3886814866503405,-1.0474987345949818
136252,-1.239532623834633,3.603885983566237,9.213851454032788,2.2219058580957274,-2.245862535636193
26210,3.5020564416166198,1.6712821626518335,-2.307851112169981,-7.172497169619312,2.327888897453135
39344,2.474033383015208,-0.3744790761197692,-4.17191021250126,-5.531230895368013,2.3104147123469247
116699,3.137226644504472,8.317637221292605,7.023899228181053,-4.899202547396582,9.242476663125542
95047,-5.711655012675406,0.849998754504766,1.77811773670756,-3.5932716101963,5.887867238617872
111109,-4.037757553643434,1.6432293968046756,3.529945812779748,-4.755170586760375,5.794629720383699
51156,0.5125785382666221,7.401827302463971,-2.5749077600070467,2.897993682417044,5.464047238100973
129330,-5.524783217180767,0.3036091344103876,2.9081586139125486,-4.892511359064899,7.62302448607411
67233,0.5089815337690393,6.857074641312108,-1.43594915528295,2.4315766117623667,8.317100310833457
115061,7.426413778641159,2.272980404307651,-11.770097557579897,-6.024553088850496,-0.2579410330204705
17169,-5.687089964092771,1.5132121309450224,1.0885113760608798,-3.821949657336864,7.310743499567814
125744,6.4258898432041285,1.3312460210409385,-4.298309749795919,-6.655311033383592,0.3092467020110894
46672,-3.7710063693462392,1.8615397816471184,0.56328129095889,1.5710656048706937,0.9503408064683952
149917,3.27932393040958,5.204419550397754,4.189277251920743,4.343086262526246,-1.5316853082967157
102438,-1.3732388766321226,10.766437983239102,1.8739152182190075,1.0640295038961909,1.831883691185044
4890,4.138726039603355,-2.220120003586782,-4.285028438860264,5.956748137571091,1.0783791456856653
146810,2.658122959221008,1.4769757203578746,-4.223627917998073,-5.5231801884837175,2.3102328634579496
10140,-0.4428063281895307,10.339584033533804,2.206734110394952,0.3077978117168831,2.802937910359385
111237,-5.474160780267024,0.4896177519908716,2.883921464819573,-2.586398501204624,5.643976238061431
117338,2.424764677836781,1.4924448497356688,-3.20354105769906,-6.370558341053759,4.395213034209909
88468,3.2000981065579,3.148807856212867,6.447134326729776,2.1920150171453687,-2.463886937420118
116627,-0.3935342779167083,5.583413073667735,0.235487626803122,-5.336449459178958,-0.0524438831246936
113105,1.9009333447794992,8.509891390613404,6.889996722364339,-4.806915221152129,10.23685893713824
57838,-2.920772823759687,1.3969785354414554,10.439011920256812,4.161847235558433,-3.136563928968162
42457,4.365953755786949,-1.009955966515093,-0.4413988763264118,5.651524018639229,-0.1056450976826726
57004,1.8471636121846384,-10.961505233535885,1.5287810113160492,1.1366450371295944,5.234280755896258
27964,8.897425746816126,2.0902100867911937,-12.990609209859247,-7.524666067494855,-2.992198369453898
141961,0.9531175918892392,3.2965318306344167,-2.1738296863648854,-2.872373782153739,-2.1197904890162804
29909,0.2679694237442991,6.687640467841546,0.1413866652252093,2.0566667448368,4.891055054711436
125077,2.0756901090771693,8.486223673496736,8.079153764705303,-3.0407164731609377,8.215645218262537
51212,-4.51891543369669,1.6358947855702923,2.7397390614190336,-3.5385308154606805,5.7243483073232575
109728,-5.87523796472469,3.0539922047486745,1.4894472140335857,-2.511517410915447,5.568812363369982
63780,1.833258515570528,-1.4252863804547282,-7.831577536436919,-0.8210030456984674,5.0415419613247385
8341,-3.180503234192652,2.229064684271272,9.580029839416898,0.8710267142747292,-1.36062817869347
134180,-0.4749637666212427,4.532561234561044,-1.327637626471187,-4.735583978753438,-0.8959067349218119
140418,-0.0495205770183469,5.146502720597396,-1.4424790527156055,-4.174735281545084,0.4823834923303083
95546,-0.4399906777940738,4.321783954907317,-1.511266790517706,-3.707881590880469,-0.754201789319324
119332,-0.0658590045497997,6.616592082275435,-1.6584674822207826,4.8222686692716135,5.136350048754114
18607,-3.2094589869968138,4.952373801595688,1.0154340284970207,0.214132335552291,0.2154758332313185
148773,0.6022661128057809,-1.7697728429473172,-6.832567566457006,-0.1390136210661674,2.05438246311478
31587,0.6804766480479325,9.044437398325435,0.701174432922999,1.315335909258606,1.6178304548141869
49187,6.005322355884283,-1.1401267922585443,4.427091116134884,-1.7849217169045666,-5.3238007312549405
24257,-2.280076853097479,1.5807843033574374,0.7145442835642306,0.0266952579919019,-0.0523692438674697
82972,-4.231981657010572,4.213643705143947,0.7010110752092863,0.6185146472984931,0.6482160093101881
140113,-0.2897620815786074,4.236277728656468,-2.503159061582479,-3.0267097823112965,3.8567511696982666
41591,2.6235852841116443,-2.345461936539302,-6.506498769200659,-0.8137738787708655,5.85732521080746
25245,3.230610231048824,-10.394992637354084,1.0618643985419125,-1.4077815608344522,7.103935728458102
8395,8.858134811155049,1.023492299872249,-12.659316616794476,-5.320460830922525,1.5830211311661766
29318,2.268926815593765,8.815479154256495,6.964930555955837,-3.953488566892423,10.212087659593964
7703,3.673211508081714,0.8705729046649077,-4.545353723801005,-5.2517582898765,0.2481642215025832
69357,0.4636196512021304,-8.767168780582683,0.8679604203252576,2.398069375847162,4.106836594359512
19078,-1.719061164310944,2.497333770186196,10.625376482888209,2.009472584097016,-4.352418021521219
55708,1.2319633365293925,-1.6258276386931632,-8.713064642820562,-2.1633223821646324,3.8106553051015
147421,1.922223870199791,-2.9381030230917924,4.527993744792478,-1.3660057629699844,-6.7921306621576125
104158,2.675451092484361,-3.8313099267186463,-4.341298680323721,5.895123554906451,0.0237127707796165
108568,4.161842652788589,8.388204345966015,6.990379945568744,-4.0305421394219,9.586971071677103
8959,-5.681071909934841,0.6090734122687982,3.708674226833885,-4.909189471413373,7.390713890479548
73453,3.3870310992057524,3.3589473332842115,4.270449633547242,2.29640863510685,-2.4640036515881105
126235,-2.865302587132095,-0.031638545341363,9.27357275886531,1.54224293094501,-2.082941742683252
36737,0.4290520616252843,8.182189646700238,-1.0220963878282443,3.8895213462481153,6.338700028908223
19707,-0.1615652483340338,7.594106361259247,-1.7535901594842072,2.8310324554927977,5.854837046630529
89105,2.5886540936710825,0.2545760805456937,-0.9432790395914532,-4.410159183900766,0.4832293716225426
67265,-1.1786444517948202,9.688703643602777,1.7178486047546724,0.8795072862879649,1.5903195896725133
24643,4.106919954413962,-8.803620948217683,1.1967155120296693,0.4306456806723027,6.8585662746412845
20182,7.248740327811853,2.2908326853308334,-12.79094376872946,-6.973340982564633,-1.462424625245302
127041,1.0650283198700592,5.601700875419148,-0.9876541327019784,-4.900752552570324,-1.1853831138403033
69079,2.392113639280097,3.2974728411305043,4.665043918116012,4.346729595823774,-1.7141205360691365
31813,-1.528053164541027,11.268068040218711,2.402876959056917,0.2306264261179405,2.559068323266323
30990,0.5577194299841294,3.2043455116234085,-2.2398474555565318,-2.6726120082119635,1.2674167100178295
143576,-6.113559546154405,1.0805154258090783,3.93881185911858,-4.656238287377224,5.40689821744008
133634,-0.2213598649538216,6.169964951543045,-1.9075957227430669,5.198324150866081,6.386192069295294
260,0.1434450132457319,6.090689857635205,-2.3494465739773487,2.1426823505055324,4.9237150743595794
61985,1.8712168863605445,-0.8203711947097467,5.390221039788802,-1.815586534115732,-5.330302346882683
54329,7.73755154911083,1.4948866345926604,-10.8760700335855,-6.674655110793566,-0.0247028440636408
136098,2.197745402656117,8.99868912724426,7.852029688023388,-4.538674489236066,8.330401305820759
58030,-5.572592672071086,2.2257153429933623,3.5706423128583693,-3.680636925644635,6.143743890830521
116581,0.0969276497340083,4.499249512515991,-1.2877765332579083,-3.9494120980173695,-2.2851680675388413
65757,2.765424480065319,10.311723828820172,6.828719651460354,-4.76226137478728,9.13780337677655
83357,3.065909286937653,10.537650904323538,6.68508981490886,-4.955497921632391,9.512668183274169
18539,-2.5559896585551263,0.697559983396177,0.9619254548908656,0.0197713553197101,0.3730197480520815
39223,-5.755525159827357,1.3580440353389378,1.6999363794372986,-4.2856695394850055,9.193245329687423
62549,-1.5530654269483388,10.109975172367015,3.8464555805578575,-0.3316548201626229,0.9739497433189442
149343,-1.4529726106300984,0.4457183986409001,1.3031012647411455,-1.689999717102769,6.574616291377765
51817,0.0577259839695994,7.176814891017906,-2.705420931476948,2.1671175164680254,4.949326761055763
115986,-2.624003460752193,9.31734801869936,0.4377800267530174,-1.299560047979481,2.2183245877476496
41258,2.448183889762959,0.2445699194728151,-3.247125174560793,-6.448343625647319,4.133168027854574
110039,-5.373836133112535,1.648781005088841,2.721017760161712,-4.692383583701773,6.033662139980143
115289,2.220570756853128,-1.840558414892936,4.931513490584442,-0.8786539139035645,-6.279184079287287
120498,4.700094820130111,-0.4186985277842605,-3.383405292847291,-7.617772009484432,0.3054383397858322
99638,-3.1229944076109506,1.5800840080038738,1.1203426970944306,0.3376632901454417,2.534594385782776
5954,-5.730899020194854,4.730039092557217,4.227453589035216,-4.730522590909531,8.978978328541784
148287,9.131138321157866,0.0420438202591725,-13.042681537999751,-6.055565826702684,0.6719231321832857
10395,1.0844085026001191,-9.045471201260122,1.667410413677094,0.2478665851124962,5.4792750232082295
107131,-0.658397765729239,4.636777754690851,-2.178439058887913,-3.496484825476797,-0.7282934927714
99482,8.048170346063808,1.2664419469376829,-11.550219737263271,-5.802359103447036,-2.6273888533528647
131102,-4.231795140069162,1.627901576524068,1.3413271653488592,-3.716044533671938,5.622778748109367
42166,2.654453921035248,-4.054964099115674,-3.3957089004856087,5.7376914047453,0.8398842925693989
104939,4.028105874798074,-3.1112566663122965,6.63013448337429,-2.370483969965092,-7.412938085038148
48837,3.2235615145519034,1.4916159135194191,-4.374067311383688,-6.17832789791582,1.0025619491002795
98161,8.089395684571526,1.659502173936057,-11.554569353515644,-7.262048277710814,0.0986024301609271
118818,1.6164675204039838,10.686913728139512,7.010338032033089,-2.0963527773493245,9.386801121942128
4878,8.24602716415416,2.0079981306481565,-12.900539875720508,-5.447426647714495,-0.8803629033388202
105104,5.705571962842965,1.324431391227335,-2.376477194379035,-4.483960305811307,2.3914688598111997
136068,-1.599060079896061,1.0513641045124174,9.54643079720131,0.997775299909689,-2.809991792716429
97011,2.6275754990769973,3.516865306724556,6.472403238851376,2.176689374894568,-0.8002070188012076
43823,1.5405814419577122,-2.278289168903948,-7.16577332897642,-0.7151645110056298,4.556422420267005
91958,4.771205448760602,-1.0369063249925712,-3.248396651708245,6.87496392602924,0.905920586149353
131782,8.143614222132369,0.9683740167227284,-11.701067960586254,-7.878294084417375,-0.3045460428209668
127082,2.593153495488078,5.384113544323485,6.272734036480703,3.131847209556778,-0.6983451420434663
40206,4.067681214958226,-3.2897822328391486,4.774198997340497,0.0385441584735986,-5.770479537555001
22619,1.398613074500335,6.499786470403535,-0.8230212673323392,5.84321662254882,6.142286974300065
121045,-0.8733352252799876,4.04662781054059,-3.628424532330784,-2.7411665985129856,-0.551482441211961
114675,5.783959264843778,6.442603573272934,5.375735037873516,3.0560525055932586,-1.6069560753782524
50068,-0.6106948649588133,5.334665238373565,-1.2640080220750165,-1.66514639888951,3.356994038944631
120939,4.687746946931867,4.474548760151401,6.388457973440507,2.5297858897531214,-1.2306369829004835
116661,0.821283788669327,4.981320878039641,1.3196794627241786,-5.588687497569971,1.488914294934522
141701,7.799351703658647,0.8439692698508403,-9.85406220234296,-5.297886424920471,0.3200289378234794
91979,4.753330676097101,-4.132148802910389,-2.493993698249646,7.030706562848311,-0.1703193649798114
112844,-0.4576404928740996,5.30726530638835,-0.7545573862134942,-3.1695193725590203,2.0212560290327084
75102,-2.736169863013544,1.3877728886932086,9.926039472386163,2.312053591314311,-2.271595685642595
72217,8.333986051308422,2.0828067382957083,-12.722355604207086,-7.196147979206502,-1.0245569761962257
103667,7.842358713541502,-0.0662495947002057,-9.77613049620587,-8.30085654419841,0.4038353851300462
130710,3.553174651447105,-2.599861130084382,-7.345880463901143,-0.1110526756709768,5.500951359400002
65093,2.6629633447163563,4.299965644597692,4.750186463959458,2.4032886838790075,-1.6150688633989612
64067,-5.711468253703114,0.2708211027146502,2.4148887830721497,-3.5016828901618378,6.084777386793143
123514,-1.4585997321903248,9.95436047770352,0.7791871083838019,0.517128798763941,0.9940923546798832
116221,-3.754781126517384,2.3335410097974654,1.4303357690188645,-0.1584245696025444,0.6828414547784536
100594,4.179849114746052,-0.6843166390106483,4.60543155490924,1.1510744889490767,-7.910368932521375
96162,-3.0424224243541125,1.7611011181571214,8.42420994071592,0.6262577168069303,-2.2799157177616656
51513,-3.1819637636653293,0.79819759120019,1.012188452194637,-0.3098386445442496,0.5462801485682184
136065,1.924969131447916,-2.1611053958014037,-3.2943280489726474,6.52266962778815,0.9742664679389784
70329,0.3022118588081679,5.392914509500324,-2.642787943963776,-2.663087147211536,-1.5538776138273451
80235,3.597700990897716,1.5159352841773246,-4.100845352894627,-6.398021936805518,0.3312232628193626
60890,-0.7858500728945834,1.8044177571336,9.598137579585632,0.6145200138289195,-4.973181961049445
50188,-5.773645635794848,1.2669950586053316,1.6524241823252075,-3.216597909829093,5.298116335013819
18349,3.891242408382588,-2.2235104316209497,3.6444767631603248,-1.3426258885031916,-5.314075168240176
75231,2.8073611612610216,-0.8697150787372951,-2.638312267574228,6.744371005809211,0.983998815042049
92383,0.2317002246517518,3.047667852298167,-3.7394056045350186,-3.678491957524475,-1.909205041570447
142621,8.459729998282462,1.991534497078253,-11.735823861125404,-4.820452500447017,0.1887101943569168
58079,-3.936087516219014,0.9848098257824706,4.356914518239037,1.524163895998621,0.6412390763688613
378,1.3869666993488736,3.989009206294468,-0.8433777392887893,-3.36087341268879,0.7448469253614343
42027,0.9152207488935192,-10.009775904512914,-2.130594587177521,1.226138750774449,7.705765287586496
97215,-5.293294494871194,2.8676083834401624,1.5450965785005684,-1.4428507007945393,8.824749351951084
105729,2.483104410346301,-5.687452508877726,1.9820690584468472,1.5883468055426873,5.333524321748194
77482,-2.8620971466342358,1.3257437235224414,1.1352837927382575,-0.1080558611717898,0.7765466448597573
9459,8.623323142268207,0.5950020926455276,-12.753915580588886,-5.470789336852183,0.3868322633973696
1966,0.7063790903192313,6.168723039200313,-2.371420906607083,2.4281591439617443,4.991753389585713
135291,4.169743318883392,-1.16762461224221,-7.88076854467117,0.4656583550977911,4.846462125236895
102720,2.576618998532967,0.2933747458114373,-4.501437174131501,-5.189519832774203,1.6997280162351711
74832,-2.1212322113665287,2.56781654856501,9.667394709037362,1.6456511455235443,-2.4278044559535936
126477,-1.8539119697138589,6.328477370101665,-1.5939324783913542,-2.75959959161483,0.8944124805941336
65362,-1.7602758324542256,0.6312875329474446,1.6676305019461577,-4.2912226516837295,5.602862112525964
31599,7.592893317590324,0.8869367801844703,-11.86257877482372,-6.446508073239294,1.548736952681934
88375,8.551501680163737,-0.9606316700762548,-12.073121059409171,-6.790401504566779,-0.6209570364317971
51909,-0.7742913092215018,2.1093597641760464,-1.8014040678998873,-3.8311219393853992,2.9691071833206943
89820,5.997553529985019,4.684167494316922,3.89517755913964,2.798880840690656,-2.854443113515852
24011,0.7636376469035023,4.161996937826504,-0.420212949838615,-3.797909576223508,1.527941667945936
75576,-1.1492600273435567,4.478429976889463,-1.671252635952342,-3.911200597937465,-0.6558064581306757
99094,-3.300743290374509,1.0279208222238376,1.240933894055572,0.8693499784388043,1.0450624320123785
104667,-3.812834805580499,2.1505699383153267,2.554281141763429,-4.499999226310079,5.720535098236
85147,-3.610107637762297,0.9293317596544384,3.940344846797661,2.0087853112385257,0.0741747386233988
124521,-3.17831205042085,0.8168845960485661,1.4522074049442215,0.1884990219779021,0.2967406309486262
13228,2.0027955738058503,10.776056949076262,6.111533180705274,-4.0247942099707,8.685174482060372
11133,4.724973346315628,0.2171533924929453,-4.565353966884468,-5.39556196902528,1.3673355914215954
7492,-0.69813262737018,3.8317016176262255,-1.756721340343665,-3.491559039743372,1.278869818344994
134582,1.7891691909080354,-1.8847577760332452,6.582877682320543,-1.053062092123572,-7.463868343559871
68554,0.9873553485624926,-8.374435354545703,0.7343810265106778,3.198008502540889,5.92093259369461
66841,-4.118663765840996,2.6353647390406527,0.7723503471930124,0.5268296230768785,1.4037960314017837
52386,1.946313680630231,-2.7775624273294435,-4.511267652230388,5.771946968000052,1.809685439582773
10693,8.23748541166703,-0.573985655134014,-11.05694302767932,-6.248578330480191,-0.590754893757826
132900,-2.4809624898599307,8.366451387683243,1.7445449459080968,-0.5758843553569986,0.643338145335107
21003,1.963634685765225,-9.256723246894708,-1.8469731899485264,0.4682258449527026,6.165103551996823
139450,3.829670115682236,-0.5840013471807042,-4.0742107429105285,-4.264916814471768,1.1593987631883569
68110,7.91647324806147,-3.094684734578345,-2.1791078083275,6.540276698801805,0.8474289619003573
24339,1.5891231970635948,-0.7539290968167798,5.76925418440517,-1.2255730772671192,-4.595546244783668
37983,-0.6937583799647868,2.233321779124504,10.965541342408232,1.3792834542839478,-4.251902108967233
127073,-2.214327011178717,10.37765729688216,2.1027984648633606,0.8442268511467551,2.6446085764214784
135636,2.9484341415455555,4.259728935727441,4.593547563266807,4.515929924042586,-2.796865257978057
103829,-2.996328740644404,1.220454016000816,0.7606512935840768,0.2427068774979128,2.0668589458569504
57137,-2.905935016995488,2.941514444672681,7.905111515832758,-0.0093743098067247,-3.410298586693618
30174,1.70503883299116,-8.290523091605559,0.3763093444709016,1.483784950618274,5.887911541542259
71498,2.394137712682197,-7.561506126837243,0.6585785111663538,-0.2541835328868772,8.302133227465706
